clusterId	category	synthetic	resolvedType	clusterCount	clusterDesc
11	SIMPLE	false	DUP	1	DUP
12	SIMPLE	false	DUP	1	DUP
13	SIMPLE	false	UNBAL_TRANS	1	BND
14	SIMPLE	false	DUP	1	DUP
15	SIMPLE	false	DEL	1	DEL
16	SIMPLE	false	DEL	1	DEL
17	SIMPLE	false	DEL	1	DEL
18	SIMPLE	false	DUP	1	DUP
19	SIMPLE	false	DUP	1	DUP
20	SIMPLE	false	DEL	1	DEL
21	SIMPLE	false	DEL	1	DEL
22	SIMPLE	false	SGL_PAIR_INS	2	INF=1_SGL=1
23	SIMPLE	false	DUP	1	DUP
24	INSERTION	false	LINE	2	INF=1_SGL=1
26	COMPLEX	false	COMPLEX	5	BND=5
27	SIMPLE	false	DEL	1	DEL
28	COMPLEX	false	COMPLEX	3	BND=1_INF=1_INV=1
29	SIMPLE	false	DUP	1	DUP
30	SIMPLE	false	DEL	1	DEL
32	RECIPROCAL	false	RECIP_TRANS_DUPS	2	BND=2
33	SIMPLE	false	DEL	1	DEL
34	SIMPLE	false	DUP	1	DUP
35	SIMPLE	false	DEL	1	DEL
36	SIMPLE	false	DUP	1	DUP
37	SIMPLE	false	DUP	1	DUP
38	SIMPLE	false	DUP	1	DUP
40	SIMPLE	false	DEL	1	DEL
41	SIMPLE	false	DUP	1	DUP
42	INCOMPLETE	false	SGL	1	SGL
43	SIMPLE	false	UNBAL_TRANS	1	BND
44	SIMPLE	false	DEL	1	DEL
45	SIMPLE	false	DUP	1	DUP
46	SIMPLE	false	DEL	1	DEL
48	COMPLEX	false	COMPLEX	4	BND=1_DEL=1_SGL=2
86	COMPLEX	false	COMPLEX	10	BND=6_INV=4
51	SIMPLE	false	DUP	1	DUP
52	INCOMPLETE	false	INV	1	INV
53	SIMPLE	false	DUP	1	DUP
55	SIMPLE	true	DUP	2	DEL=1_DUP=1
56	SIMPLE	false	DEL	1	DEL
57	SIMPLE	false	DUP	1	DUP
58	SIMPLE	false	DEL	1	DEL
59	SIMPLE	false	DEL	1	DEL
60	SIMPLE	false	DEL	1	DEL
61	SIMPLE	false	DEL	1	DEL
62	SIMPLE	false	DUP	1	DUP
63	SIMPLE	false	DEL	1	DEL
64	SIMPLE	false	DEL	1	DEL
65	SIMPLE	false	DUP	1	DUP
66	SIMPLE	false	DEL	1	DEL
67	SIMPLE	false	DEL	1	DEL
68	SIMPLE	false	DEL	1	DEL
69	SIMPLE	false	DEL	1	DEL
70	SIMPLE	false	DEL	1	DEL
71	SIMPLE	false	DEL	1	DEL
72	SIMPLE	false	DUP	1	DUP
73	SIMPLE	false	DEL	1	DEL
74	RECIPROCAL	false	RECIP_TRANS_DEL_DUP	2	BND=2
75	SIMPLE	false	DUP	1	DUP
76	SIMPLE	false	DEL	1	DEL
77	SIMPLE	false	DEL	1	DEL
78	SIMPLE	false	DEL	1	DEL
79	SIMPLE	false	DUP	1	DUP
80	SIMPLE	false	DUP	1	DUP
81	SIMPLE	false	DEL	1	DEL
82	SIMPLE	true	DUP	2	BND=2
84	SIMPLE	false	DEL	1	DEL
87	RECIPROCAL	false	RECIP_TRANS_DUPS	2	BND=2
89	SIMPLE	false	DEL	1	DEL
90	SIMPLE	true	DEL	3	DEL=1_INV=2
91	SIMPLE	false	DEL	1	DEL
92	SIMPLE	false	DEL	1	DEL
93	SIMPLE	false	DEL	1	DEL
94	RECIPROCAL	false	RECIP_TRANS_DUPS	2	BND=2
95	SIMPLE	false	DEL	1	DEL
96	SIMPLE	false	DUP	1	DUP
97	SIMPLE	false	DUP	1	DUP
98	SIMPLE	false	DUP	1	DUP
99	INCOMPLETE	false	PAIR_OTHER	2	INV=2
101	SIMPLE	false	DUP	1	DUP
102	SIMPLE	false	DEL	1	DEL
103	SIMPLE	false	DUP	1	DUP
104	SIMPLE	false	DEL	1	DEL
105	SIMPLE	false	DUP	1	DUP
108	SIMPLE	false	DUP	1	DUP
109	RECIPROCAL	false	RECIP_TRANS_DUPS	2	BND=2
111	SIMPLE	false	DUP	1	DUP
112	SIMPLE	false	DEL	1	DEL
113	SIMPLE	false	DUP	1	DUP
114	SIMPLE	false	DEL	1	DEL
115	SIMPLE	true	DEL	2	BND=2
117	SIMPLE	true	DUP	2	BND=2
118	SIMPLE	false	DUP	1	DUP
119	SIMPLE	false	UNBAL_TRANS	1	BND
120	SIMPLE	false	DEL	1	DEL
121	SIMPLE	false	UNBAL_TRANS	1	BND
122	SIMPLE	false	DEL	1	DEL
123	COMPLEX	false	COMPLEX	8	BND=5_DEL=2_INV=1
124	SIMPLE	false	DUP	1	DUP
125	SIMPLE	false	DUP	1	DUP
126	SIMPLE	false	DUP	1	DUP
127	SIMPLE	false	DEL	1	DEL
128	SIMPLE	false	DEL	1	DEL
129	SIMPLE	false	DEL	1	DEL
130	SIMPLE	false	DEL	1	DEL
133	SIMPLE	false	DEL	1	DEL
134	SIMPLE	false	DUP	1	DUP
135	SIMPLE	false	DUP	1	DUP
136	SIMPLE	false	DUP	1	DUP
138	SIMPLE	false	DUP	1	DUP
139	SIMPLE	false	DEL	1	DEL
140	SIMPLE	false	DUP	1	DUP
141	SIMPLE	false	DEL	1	DEL
142	SIMPLE	false	DUP	1	DUP
143	SIMPLE	false	DEL	1	DEL
144	INCOMPLETE	false	PAIR_OTHER	2	BND=1_INF=1
145	SIMPLE	false	SGL_PAIR_INS	2	INF=1_SGL=1
146	SIMPLE	false	DUP	1	DUP
147	INCOMPLETE	false	PAIR_OTHER	2	BND=1_INF=1
148	SIMPLE	false	DEL	1	DEL
149	INCOMPLETE	false	INF	1	INF
150	SIMPLE	false	DEL	1	DEL
151	SIMPLE	false	DEL	1	DEL
152	SIMPLE	false	DUP	1	DUP
153	SIMPLE	false	DEL	1	DEL
154	SIMPLE	false	DEL	1	DEL
155	SIMPLE	false	DEL	1	DEL
156	SIMPLE	false	DUP	1	DUP
157	SIMPLE	false	DEL	1	DEL
158	SIMPLE	false	DUP	1	DUP
159	SIMPLE	false	DUP	1	DUP
160	SIMPLE	false	DEL	1	DEL
161	SIMPLE	false	DUP	1	DUP
162	SIMPLE	false	DUP	1	DUP
163	SIMPLE	false	DEL	1	DEL
164	SIMPLE	false	DEL	1	DEL
165	SIMPLE	false	DEL	1	DEL
166	SIMPLE	false	DEL	1	DEL
167	SIMPLE	false	DEL	1	DEL
168	SIMPLE	false	DUP	1	DUP
169	SIMPLE	false	DEL	1	DEL
170	SIMPLE	false	DUP	1	DUP
171	INCOMPLETE	false	SGL	1	SGL
172	SIMPLE	false	DEL	1	DEL
173	SIMPLE	false	DEL	1	DEL
174	SIMPLE	false	DEL	1	DEL
175	SIMPLE	false	DUP	1	DUP
176	SIMPLE	false	DUP	1	DUP
177	SIMPLE	false	DEL	1	DEL
178	SIMPLE	false	DEL	1	DEL
180	SIMPLE	false	DEL	1	DEL
182	INCOMPLETE	false	PAIR_OTHER	2	BND=1_INF=1
185	SIMPLE	false	DEL	1	DEL
186	SIMPLE	false	DEL	1	DEL
188	INCOMPLETE	false	PAIR_OTHER	2	BND=2
190	SIMPLE	false	DUP	1	DUP
191	SIMPLE	false	DUP	1	DUP
192	SIMPLE	false	DEL	1	DEL
193	INCOMPLETE	false	INV	1	INV
194	SIMPLE	false	UNBAL_TRANS	1	BND
195	SIMPLE	false	DEL	1	DEL
196	SIMPLE	false	DEL	1	DEL
197	SIMPLE	false	DEL	1	DEL
198	SIMPLE	false	DUP	1	DUP
199	SIMPLE	false	DEL	1	DEL
200	SIMPLE	false	DUP	1	DUP
201	SIMPLE	false	DEL	1	DEL
202	SIMPLE	false	DEL	1	DEL
203	SIMPLE	false	DEL	1	DEL
204	SIMPLE	false	DEL	1	DEL
205	SIMPLE	false	DEL	1	DEL
206	RECIPROCAL	false	RECIP_TRANS_DEL_DUP	2	BND=2
207	SIMPLE	false	DUP	1	DUP
208	RECIPROCAL	false	RECIP_TRANS_DEL_DUP	2	BND=2
209	INCOMPLETE	false	PAIR_OTHER	2	BND=2
210	SIMPLE	false	DUP	1	DUP
212	SIMPLE	false	DEL	1	DEL
213	SIMPLE	false	DEL	1	DEL
214	SIMPLE	false	DUP	1	DUP
215	SIMPLE	false	DUP	1	DUP
216	SIMPLE	false	DEL	1	DEL
217	SIMPLE	false	DEL	1	DEL
218	SIMPLE	false	DUP	1	DUP
219	SIMPLE	false	DUP	1	DUP
220	SIMPLE	false	DUP	1	DUP
221	SIMPLE	false	DUP	1	DUP
222	SIMPLE	false	DEL	1	DEL
223	SIMPLE	false	INS	1	INS
224	SIMPLE	false	DEL	1	DEL
225	SIMPLE	false	DEL	1	DEL
226	SIMPLE	false	DEL	1	DEL
227	SIMPLE	false	DUP	1	DUP
228	SIMPLE	false	DUP	1	DUP
229	SIMPLE	false	DUP	1	DUP
230	SIMPLE	false	DUP	1	DUP
231	SIMPLE	false	DUP	1	DUP
232	SIMPLE	false	DEL	1	DEL
233	SIMPLE	false	UNBAL_TRANS	1	BND
234	SIMPLE	false	DEL	1	DEL
235	SIMPLE	false	DUP	1	DUP
236	SIMPLE	false	DEL	1	DEL
237	SIMPLE	false	DEL	1	DEL
238	SIMPLE	false	DUP	1	DUP
239	SIMPLE	false	DUP	1	DUP
240	SIMPLE	false	DEL	1	DEL
241	SIMPLE	false	DEL	1	DEL
242	INCOMPLETE	false	PAIR_OTHER	2	BND=2
243	SIMPLE	false	DEL	1	DEL
244	SIMPLE	false	DEL	1	DEL
245	SIMPLE	false	DUP	1	DUP
247	SIMPLE	false	DEL	1	DEL
248	SIMPLE	false	DEL	1	DEL
249	SIMPLE	false	DUP	1	DUP
250	SIMPLE	false	DUP	1	DUP
251	SIMPLE	false	DUP	1	DUP
252	SIMPLE	false	DEL	1	DEL
253	SIMPLE	false	DEL	1	DEL
254	SIMPLE	true	DUP	2	DEL=1_DUP=1
255	SIMPLE	false	DUP	1	DUP
256	SIMPLE	false	DUP	1	DUP
258	SIMPLE	true	DUP	2	DEL=1_DUP=1
259	SIMPLE	false	DEL	1	DEL
260	SIMPLE	false	DUP	1	DUP
261	SIMPLE	false	DUP	1	DUP
262	RECIPROCAL	false	RECIP_TRANS_DUPS	2	BND=2
264	SIMPLE	false	DUP	1	DUP
265	SIMPLE	false	DEL	1	DEL
266	SIMPLE	false	DUP	1	DUP
267	SIMPLE	false	UNBAL_TRANS	1	BND
268	SIMPLE	false	DUP	1	DUP
269	SIMPLE	false	DEL	1	DEL
270	SIMPLE	false	DUP	1	DUP
271	SIMPLE	false	DUP	1	DUP
272	SIMPLE	false	DEL	1	DEL
274	SIMPLE	false	DEL	1	DEL
275	INCOMPLETE	false	PAIR_OTHER	2	INV=2
277	SIMPLE	false	DUP	1	DUP
278	SIMPLE	false	DUP	1	DUP
279	SIMPLE	false	DEL	1	DEL
281	SIMPLE	false	DEL	1	DEL
282	SIMPLE	false	DUP	1	DUP
283	SIMPLE	false	DEL	1	DEL
284	INCOMPLETE	false	PAIR_OTHER	2	INV=2
285	SIMPLE	false	DEL	1	DEL
286	SIMPLE	false	DEL	1	DEL
287	SIMPLE	false	DUP	1	DUP
288	SIMPLE	false	DEL	1	DEL
289	SIMPLE	false	DUP	1	DUP
290	SIMPLE	false	DUP	1	DUP
291	SIMPLE	false	DEL	1	DEL
292	SIMPLE	false	DUP	1	DUP
293	SIMPLE	false	DUP	1	DUP
294	SIMPLE	false	DUP	1	DUP
295	SIMPLE	false	DUP	1	DUP
296	SIMPLE	false	SGL_PAIR_INS	2	INF=1_SGL=1
297	SIMPLE	false	DEL	1	DEL
