clusterId	category	synthetic	resolvedType	clusterCount	clusterDesc
30	SIMPLE	false	DUP	1	DUP
32	SIMPLE	false	DUP	1	DUP
33	SIMPLE	false	DUP	1	DUP
34	SIMPLE	false	DUP	1	DUP
35	INCOMPLETE	false	INF	1	INF
36	SIMPLE	false	DEL	1	DEL
37	SIMPLE	false	DUP	1	DUP
38	SIMPLE	false	DEL	1	DEL
39	RECIPROCAL	false	RECIP_INV	2	INV=2
41	SIMPLE	false	DUP	1	DUP
42	INCOMPLETE	false	PAIR_OTHER	2	BND=1_INV=1
44	INCOMPLETE	false	SGL	1	SGL
45	INCOMPLETE	false	INF	1	INF
46	RECIPROCAL	false	RECIP_TRANS_DUPS	2	BND=2
48	SIMPLE	false	DEL	1	DEL
49	SIMPLE	false	DUP	1	DUP
50	SIMPLE	false	DUP	1	DUP
51	SIMPLE	false	DUP	1	DUP
52	INCOMPLETE	false	PAIR_OTHER	2	BND=1_INV=1
53	COMPLEX	false	COMPLEX	3	BND=1_DEL=1_INV=1
55	SIMPLE	false	DEL	1	DEL
56	SIMPLE	false	DEL	1	DEL
57	SIMPLE	false	DUP	1	DUP
58	RECIPROCAL	false	RECIP_TRANS_DUPS	2	BND=2
60	SIMPLE	false	DEL	1	DEL
61	SIMPLE	false	DUP	1	DUP
62	SIMPLE	false	DUP	1	DUP
63	SIMPLE	false	DEL	1	DEL
64	SIMPLE	false	DUP	1	DUP
65	SIMPLE	false	DUP	1	DUP
66	SIMPLE	false	DUP	1	DUP
67	SIMPLE	false	DUP	1	DUP
68	SIMPLE	false	DEL	1	DEL
69	SIMPLE	false	DUP	1	DUP
70	SIMPLE	false	DUP	1	DUP
71	SIMPLE	false	DEL	1	DEL
72	INCOMPLETE	false	INF	1	INF
73	SIMPLE	false	DEL	1	DEL
74	SIMPLE	false	DUP	1	DUP
75	SIMPLE	false	DUP	1	DUP
76	SIMPLE	false	DEL	1	DEL
77	INCOMPLETE	false	INF	1	INF
78	SIMPLE	false	DUP	1	DUP
79	SIMPLE	false	DUP	1	DUP
80	SIMPLE	false	DUP	1	DUP
81	INCOMPLETE	false	INF	1	INF
82	INCOMPLETE	false	PAIR_OTHER	2	DUP=1_INF=1
83	INCOMPLETE	false	INF	1	INF
85	INCOMPLETE	false	INF	1	INF
86	SIMPLE	false	UNBAL_TRANS	1	BND
88	INCOMPLETE	false	PAIR_OTHER	2	BND=1_INF=1
89	INCOMPLETE	false	INF	1	INF
84	COMPLEX	false	COMPLEX	11	BND=4_DUP=5_INV=2
91	SIMPLE	false	DUP	1	DUP
92	SIMPLE	false	DEL	1	DEL
93	SIMPLE	true	DUP	2	DUP=2
94	SIMPLE	false	DUP	1	DUP
95	SIMPLE	false	DUP	1	DUP
96	INCOMPLETE	false	INV	1	INV
97	SIMPLE	false	DEL	1	DEL
98	SIMPLE	false	DEL	1	DEL
99	SIMPLE	false	DUP	1	DUP
100	SIMPLE	false	DEL	1	DEL
101	SIMPLE	false	DUP	1	DUP
102	SIMPLE	false	DUP	1	DUP
103	SIMPLE	false	DUP	1	DUP
106	SIMPLE	false	DEL	1	DEL
108	SIMPLE	true	DUP	2	DUP=2
109	SIMPLE	true	DEL	2	DEL=1_DUP=1
110	SIMPLE	false	DUP	1	DUP
111	INSERTION	false	LINE	2	INF=1_SGL=1
112	SIMPLE	false	DUP	1	DUP
113	SIMPLE	false	DEL	1	DEL
114	SIMPLE	false	DUP	1	DUP
115	SIMPLE	false	DUP	1	DUP
116	SIMPLE	false	DUP	1	DUP
119	SIMPLE	false	DUP	1	DUP
120	SIMPLE	false	DUP	1	DUP
121	SIMPLE	false	DUP	1	DUP
122	SIMPLE	false	DEL	1	DEL
123	INCOMPLETE	false	INF	1	INF
124	SIMPLE	false	DUP	1	DUP
125	SIMPLE	false	DEL	1	DEL
136	COMPLEX	false	COMPLEX	10	BND=3_DEL=2_DUP=2_INV=3
127	SIMPLE	false	DUP	1	DUP
128	SIMPLE	false	DUP	1	DUP
129	SIMPLE	false	DUP	1	DUP
130	SIMPLE	false	DUP	1	DUP
131	SIMPLE	false	DUP	1	DUP
132	INSERTION	false	LINE	2	INF=1_SGL=1
133	SIMPLE	false	DUP	1	DUP
134	SIMPLE	false	DEL	1	DEL
139	SIMPLE	false	DEL	1	DEL
140	INCOMPLETE	false	INF	1	INF
118	COMPLEX	false	COMPLEX	9	BND=3_INF=3_INV=3
142	SIMPLE	false	DUP	1	DUP
143	SIMPLE	false	DUP	1	DUP
144	SIMPLE	false	DUP	1	DUP
145	INCOMPLETE	false	INF	1	INF
147	SIMPLE	false	DUP	1	DUP
0	ARTIFACT	false	PAIR_INF	1	INF
1	ARTIFACT	false	PAIR_INF	1	INF
2	ARTIFACT	false	PAIR_INF	1	INF
3	ARTIFACT	false	PAIR_INF	1	INF
4	ARTIFACT	false	PAIR_INF	1	INF
5	ARTIFACT	false	PAIR_INF	1	INF
6	ARTIFACT	false	PAIR_INF	1	INF
7	ARTIFACT	false	PAIR_INF	1	INF
8	ARTIFACT	false	PAIR_INF	1	INF
9	ARTIFACT	false	PAIR_INF	1	INF
10	ARTIFACT	false	PAIR_INF	1	INF
11	ARTIFACT	false	PAIR_INF	1	INF
12	ARTIFACT	false	PAIR_INF	1	INF
13	ARTIFACT	false	PAIR_INF	1	INF
14	ARTIFACT	false	PAIR_INF	1	INF
15	ARTIFACT	false	PAIR_INF	1	INF
16	ARTIFACT	false	PAIR_INF	1	INF
17	ARTIFACT	false	PAIR_INF	1	INF
18	ARTIFACT	false	PAIR_INF	1	INF
19	ARTIFACT	false	PAIR_INF	1	INF
20	ARTIFACT	false	PAIR_INF	1	INF
21	ARTIFACT	false	PAIR_INF	1	INF
22	ARTIFACT	false	PAIR_INF	1	INF
23	ARTIFACT	false	PAIR_INF	1	INF
24	ARTIFACT	false	PAIR_INF	1	INF
25	ARTIFACT	false	PAIR_INF	1	INF
26	ARTIFACT	false	PAIR_INF	1	INF
27	ARTIFACT	false	PAIR_INF	1	INF
28	ARTIFACT	false	PAIR_INF	1	INF
29	ARTIFACT	false	PAIR_INF	1	INF
