clusterId	category	synthetic	resolvedType	clusterCount	clusterDesc
12	SIMPLE	false	DEL	1	DEL
13	COMPLEX	false	COMPLEX	4	BND=4
17	SIMPLE	false	DUP	1	DUP
18	SIMPLE	false	DUP	1	DUP
19	SIMPLE	false	DUP	1	DUP
20	SIMPLE	false	DUP	1	DUP
21	SIMPLE	false	DUP	1	DUP
22	SIMPLE	false	DEL	1	DEL
23	SIMPLE	false	DUP	1	DUP
24	SIMPLE	false	DEL	1	DEL
25	SIMPLE	false	DUP	1	DUP
26	SIMPLE	false	DEL	1	DEL
27	SIMPLE	false	DUP	1	DUP
28	INCOMPLETE	false	INV	1	INV
29	SIMPLE	false	DUP	1	DUP
30	SIMPLE	false	DUP	1	DUP
31	SIMPLE	false	DEL	1	DEL
32	SIMPLE	false	DUP	1	DUP
33	SIMPLE	false	DUP	1	DUP
34	SIMPLE	true	UNBAL_TRANS	2	BND=1_INV=1
35	SIMPLE	false	DUP	1	DUP
36	SIMPLE	false	DEL	1	DEL
37	SIMPLE	false	DEL	1	DEL
38	SIMPLE	false	DUP	1	DUP
40	SIMPLE	false	DEL	1	DEL
41	SIMPLE	false	DUP	1	DUP
42	SIMPLE	false	DUP	1	DUP
43	SIMPLE	false	DEL	1	DEL
44	SIMPLE	false	DEL	1	DEL
45	SIMPLE	false	DEL	1	DEL
46	SIMPLE	false	DUP	1	DUP
47	SIMPLE	false	DEL	1	DEL
48	SIMPLE	false	DUP	1	DUP
49	SIMPLE	true	DEL	3	DEL=3
50	SIMPLE	false	DUP	1	DUP
51	INCOMPLETE	false	PAIR_OTHER	2	BND=1_INV=1
52	INCOMPLETE	false	INF	1	INF
53	SIMPLE	false	DUP	1	DUP
54	INCOMPLETE	false	PAIR_OTHER	2	BND=1_INV=1
55	SIMPLE	false	DEL	1	DEL
56	RECIPROCAL	false	RECIP_TRANS	2	BND=2
57	SIMPLE	false	DUP	1	DUP
58	SIMPLE	false	DUP	1	DUP
59	SIMPLE	false	DEL	1	DEL
60	SIMPLE	false	DUP	1	DUP
61	SIMPLE	false	DEL	1	DEL
62	SIMPLE	false	DEL	1	DEL
63	COMPLEX	false	COMPLEX	3	BND=3
65	SIMPLE	false	DEL	1	DEL
66	SIMPLE	false	DUP	1	DUP
67	SIMPLE	false	DEL	1	DEL
68	SIMPLE	false	DUP	1	DUP
69	SIMPLE	false	INS	1	INS
70	SIMPLE	false	DUP	1	DUP
72	SIMPLE	false	DUP	1	DUP
73	SIMPLE	false	DEL	1	DEL
74	SIMPLE	false	DEL	1	DEL
75	SIMPLE	false	DEL	1	DEL
