clusterId	category	synthetic	resolvedType	clusterCount	clusterDesc
34	SIMPLE	false	DUP	1	DUP
35	SIMPLE	false	DEL	1	DEL
36	SIMPLE	false	DEL	1	DEL
37	INCOMPLETE	false	INF	1	INF
41	SIMPLE	false	DUP	1	DUP
42	INCOMPLETE	false	INF	1	INF
44	TEMPLATED_INSERTION	false	UNBAL_TRANS_TI	2	BND=1_INV=1
46	SIMPLE	true	DUP	2	INV=2
47	SIMPLE	false	DEL	1	DEL
48	SIMPLE	false	DEL	1	DEL
49	INCOMPLETE	false	PAIR_OTHER	2	BND=1_INF=1
51	INCOMPLETE	false	PAIR_OTHER	2	INF=2
53	INCOMPLETE	false	PAIR_OTHER	2	BND=1_INF=1
55	SIMPLE	false	DUP	1	DUP
56	COMPLEX	false	COMPLEX	3	BND=1_INF=2
57	INCOMPLETE	false	INF	1	INF
101	COMPLEX	false	COMPLEX	87	BND=10_DEL=17_DUP=12_INF=6_INV=40_SGL=2
61	SIMPLE	false	UNBAL_TRANS	1	BND
67	INCOMPLETE	false	INF	1	INF
72	INSERTION	false	LINE	2	SGL=2
75	SIMPLE	false	DEL	1	DEL
82	SIMPLE	false	DEL	1	DEL
89	SIMPLE	true	DUP	2	DEL=1_DUP=1
94	INCOMPLETE	false	INF	1	INF
98	INCOMPLETE	false	INF	1	INF
114	INCOMPLETE	false	INF	1	INF
115	INCOMPLETE	false	INF	1	INF
116	SIMPLE	false	DUP	1	DUP
117	SIMPLE	false	DEL	1	DEL
118	INCOMPLETE	false	INF	1	INF
119	INCOMPLETE	false	INF	1	INF
120	INSERTION	false	LINE	2	BND=1_INV=1
121	SIMPLE	false	DEL	1	DEL
122	INCOMPLETE	false	INF	1	INF
123	SIMPLE	false	DEL	1	DEL
124	INCOMPLETE	false	INF	1	INF
133	INCOMPLETE	true	INV	2	DUP=1_INV=1
134	INCOMPLETE	false	PAIR_OTHER	2	INF=1_INV=1
136	INCOMPLETE	false	INF	1	INF
137	INCOMPLETE	false	INF	1	INF
139	INCOMPLETE	false	INF	1	INF
140	INCOMPLETE	false	INF	1	INF
141	SIMPLE	false	DEL	1	DEL
142	SIMPLE	false	DEL	1	DEL
143	INCOMPLETE	false	PAIR_OTHER	2	INF=1_INV=1
145	INCOMPLETE	false	INF	1	INF
147	COMPLEX	false	COMPLEX	3	DUP=1_INV=2
149	INCOMPLETE	false	INF	1	INF
150	SIMPLE	false	UNBAL_TRANS	1	BND
151	INCOMPLETE	false	PAIR_OTHER	2	BND=1_INF=1
155	INCOMPLETE	false	INF	1	INF
245	COMPLEX	false	COMPLEX	30	BND=12_DEL=2_DUP=3_INF=5_INV=8
159	INCOMPLETE	false	INF	1	INF
160	INCOMPLETE	false	PAIR_OTHER	2	DEL=1_INF=1
168	INCOMPLETE	false	INF	1	INF
169	SIMPLE	false	UNBAL_TRANS	1	BND
170	INCOMPLETE	false	INF	1	INF
171	SIMPLE	false	DEL	1	DEL
172	INCOMPLETE	false	INF	1	INF
38	COMPLEX	false	COMPLEX	4	BND=2_INF=1_INV=1
174	SIMPLE	false	DUP	1	DUP
175	INCOMPLETE	false	INF	1	INF
176	SIMPLE	false	DEL	1	DEL
178	SIMPLE	false	DEL	1	DEL
179	INCOMPLETE	false	PAIR_OTHER	2	INF=2
181	INCOMPLETE	false	INF	1	INF
182	INCOMPLETE	false	PAIR_OTHER	2	BND=1_INF=1
183	INCOMPLETE	false	INF	1	INF
184	INCOMPLETE	false	INF	1	INF
185	SIMPLE	false	DUP	1	DUP
187	INCOMPLETE	false	INF	1	INF
190	SIMPLE	false	DUP	1	DUP
191	INCOMPLETE	false	INF	1	INF
192	INSERTION	false	LINE	4	BND=2_INF=1_SGL=1
193	SIMPLE	false	DEL	1	DEL
194	SIMPLE	false	DUP	1	DUP
195	INCOMPLETE	false	INF	1	INF
197	SIMPLE	false	UNBAL_TRANS	1	BND
201	SIMPLE	false	UNBAL_TRANS	1	BND
207	INCOMPLETE	false	INF	1	INF
208	SIMPLE	false	DEL	1	DEL
209	SIMPLE	false	DUP	1	DUP
211	COMPLEX	false	COMPLEX	6	DUP=1_INV=5
213	SIMPLE	false	DEL	1	DEL
214	INCOMPLETE	false	INF	1	INF
215	SIMPLE	false	DEL	1	DEL
216	SIMPLE	false	DEL	1	DEL
217	INCOMPLETE	false	INV	1	INV
218	INCOMPLETE	false	INF	1	INF
222	INCOMPLETE	false	INF	1	INF
223	INCOMPLETE	false	INF	1	INF
229	INCOMPLETE	false	INF	1	INF
232	INCOMPLETE	false	INF	1	INF
234	INCOMPLETE	false	PAIR_OTHER	2	DEL=1_INF=1
235	INCOMPLETE	false	INF	1	INF
236	COMPLEX	false	COMPLEX	4	DUP=1_INF=2_INV=1
239	INCOMPLETE	false	PAIR_OTHER	2	INF=1_INV=1
126	COMPLEX	false	COMPLEX	9	BND=5_DUP=1_INF=2_INV=1
242	INCOMPLETE	false	PAIR_OTHER	2	INF=1_INV=1
247	COMPLEX	false	COMPLEX	5	INV=5
251	SIMPLE	false	DEL	1	DEL
0	ARTIFACT	false	PAIR_INF	1	INF
1	ARTIFACT	false	PAIR_INF	1	INF
2	ARTIFACT	false	PAIR_INF	1	INF
3	ARTIFACT	false	SGL_MAPPED_INF	1	INF
4	ARTIFACT	false	PAIR_INF	1	INF
5	ARTIFACT	false	PAIR_INF	1	INF
6	ARTIFACT	false	LOW_VAF	1	INV
7	ARTIFACT	false	PAIR_INF	1	INF
8	ARTIFACT	false	PAIR_INF	1	INF
9	ARTIFACT	false	SGL_MAPPED_INF	1	SGL
10	ARTIFACT	false	SGL_MAPPED_INF	1	SGL
11	ARTIFACT	false	PAIR_INF	1	INF
12	ARTIFACT	false	PAIR_INF	1	INF
13	ARTIFACT	false	PAIR_INF	1	INF
14	ARTIFACT	false	LOW_VAF	1	BND
15	ARTIFACT	false	SGL_MAPPED_INF	1	INF
16	ARTIFACT	false	PAIR_INF	1	INF
17	ARTIFACT	false	PAIR_INF	1	INF
18	ARTIFACT	false	PAIR_INF	1	INF
19	ARTIFACT	false	PAIR_INF	1	INF
20	ARTIFACT	false	PAIR_INF	1	INF
21	ARTIFACT	false	PAIR_INF	1	INF
22	ARTIFACT	false	PAIR_INF	1	INF
23	ARTIFACT	false	PAIR_INF	1	INF
24	ARTIFACT	false	PAIR_INF	1	INF
25	ARTIFACT	false	PAIR_INF	1	INF
26	ARTIFACT	false	PAIR_INF	1	INF
27	ARTIFACT	false	PAIR_INF	1	INF
28	ARTIFACT	false	PAIR_INF	1	INF
29	ARTIFACT	false	PAIR_INF	1	INF
30	ARTIFACT	false	PAIR_INF	1	INF
31	ARTIFACT	false	PAIR_INF	1	INF
32	ARTIFACT	false	PAIR_INF	1	INF
33	ARTIFACT	false	PAIR_INF	1	INF
